OrderID,Order Date,Customer Name,Country,Region,State,City,Postal Code,Segment,Ship Date,Ship Mode
AZ-2013-7130503,14-08-2013,George Dawson,United States,West,Washington,Seattle,98103,Home Office,19-08-2013,Economy
AZ-2013-7162758,28-08-2013,Lilian Macredie,United States,South,Louisiana,New Iberia,70560,Corporate,03-09-2013,Economy
AZ-2013-1388656,03-09-2013,Bianca Monsoor,United States,East,Maryland,Laurel,20707,Consumer,05-09-2013,Economy Plus
AZ-2013-3021491,20-09-2013,Mary Saterfiel,United States,South,Georgia,Atlanta,30318,Consumer,21-09-2013,Immediate
AZ-2013-2736729,23-09-2013,Lilian Rodgers,United States,East,Ohio,Shaker Heights,44118,Consumer,27-09-2013,Economy
AZ-2013-7212941,27-09-2013,Robert Ramsey,United States,South,South Carolina,Taylors,29687,Consumer,01-10-2013,Economy
AZ-2013-1245040,23-10-2013,Owen Faulkner,United States,South,Mississippi,Meridian,39301,Home Office,24-10-2013,Priority
AZ-2013-9091155,11-11-2013,Dominic Jordan,United States,South,Arkansas,Bryant,72022,Consumer,13-11-2013,Economy Plus
AZ-2013-8803933,15-11-2013,Justin Armit,United States,Central,Minnesota,Maple Grove,55369,Consumer,18-11-2013,Priority
AZ-2013-1917714,24-11-2013,Rachel Tyler,United States,Central,Illinois,Naperville,60540,Corporate,28-11-2013,Economy
AZ-2013-8670779,10-12-2013,Jacob Varley,United States,Central,Texas,Garland,75043,Corporate,15-12-2013,Economy
AZ-2013-2544170,12-12-2013,Alana Tyson,United States,Central,Wisconsin,Appleton,54915,Home Office,18-12-2013,Economy
AZ-2013-6241714,23-12-2013,Elijah Ruatoka,United States,South,North Carolina,Apex,27502,Home Office,26-12-2013,Economy Plus
AZ-2013-8597747,25-12-2013,Indiana Wekey,United States,South,Georgia,Forest Park,30297,Corporate,27-12-2013,Priority
AZ-2014-7123032,16-01-2014,Eric Anderson,United States,East,New York,West Islip,11795,Home Office,20-01-2014,Economy
AZ-2014-7917041,07-02-2014,Leo Jenkins,United States,West,Colorado,Commerce City,80022,Home Office,10-02-2014,Priority
AZ-2014-3203712,14-02-2014,Aubrey Shedd,United States,South,Florida,Pembroke Pines,33024,Corporate,19-02-2014,Economy
AZ-2014-4502269,17-02-2014,Harriet Webb,United States,Central,Illinois,Downers Grove,60516,Consumer,17-02-2014,Immediate
AZ-2014-6053931,20-02-2014,Lewis Greenwood,United States,Central,Missouri,Gladstone,64118,Consumer,23-02-2014,Priority
AZ-2014-1282413,04-03-2014,Libby Allan,United States,West,California,Los Angeles,90008,Consumer,09-03-2014,Economy
AZ-2014-995232,25-03-2014,Elijah Sodeman,United States,South,South Carolina,Columbia,29203,Consumer,31-03-2014,Economy
AZ-2014-8986990,19-04-2014,Ella Knopwood,United States,Central,Illinois,Danville,61832,Consumer,23-04-2014,Economy
AZ-2014-6301419,26-04-2014,Jasmine Hanson,United States,East,Massachusetts,Boston,2129,Consumer,30-04-2014,Economy
AZ-2014-7453944,26-04-2014,David To,United States,Central,Iowa,Newton,50208,Home Office,02-05-2014,Economy
AZ-2014-77046,24-05-2014,Ewan Walton,United States,East,New Jersey,Fort Lee,7024,Consumer,28-05-2014,Economy
AZ-2014-6427379,27-05-2014,Aidan Hayward,United States,Central,Minnesota,Oakdale,55128,Corporate,02-06-2014,Economy
AZ-2014-2446526,05-06-2014,Laura Elizabeth,United States,West,Wyoming,Cheyenne,82001,Consumer,12-06-2014,Economy
AZ-2014-9575428,10-06-2014,Lloyd Barnes,United States,South,Louisiana,New Iberia,70560,Corporate,14-06-2014,Economy
AZ-2014-7873209,12-06-2014,Jose Gambino,United States,South,Louisiana,New Iberia,70560,Corporate,16-06-2014,Economy
AZ-2014-176207,27-06-2014,Joe Gilbert,United States,South,Louisiana,New Iberia,70560,Home Office,01-07-2014,Economy
AZ-2014-7674132,21-07-2014,Ewan Hyde,United States,West,Oregon,Redmond,97756,Consumer,21-07-2014,Immediate
AZ-2014-3145112,30-07-2014,Leo Bannister,United States,Central,Michigan,Sault Sainte Marie,49783,Home Office,04-08-2014,Economy
AZ-2014-2995713,12-08-2014,Ella Knopwood,United States,West,California,San Francisco,94122,Consumer,14-08-2014,Economy Plus
AZ-2014-3085077,18-08-2014,Ella Dwyer-Gray,United States,Central,Kansas,Leawood,66209,Consumer,21-08-2014,Economy Plus
AZ-2014-5155500,01-09-2014,Don Willie,United States,South,Georgia,Roswell,30076,Corporate,04-09-2014,Economy Plus
AZ-2014-8008458,10-09-2014,Leah Derham,United States,South,North Carolina,Goldsboro,27534,Consumer,15-09-2014,Economy Plus
AZ-2014-2576958,11-09-2014,Randall Roberts,United States,Central,Wisconsin,Franklin,53132,Consumer,16-09-2014,Economy
AZ-2014-9876425,06-10-2014,Logan Allan,United States,South,North Carolina,New Bern,28560,Corporate,10-10-2014,Economy Plus
AZ-2014-5226106,24-10-2014,Nate Wilder-Neligan,United States,West,Idaho,Twin Falls,83301,Consumer,29-10-2014,Economy
AZ-2014-1612857,24-10-2014,Linda Dennis,United States,South,Virginia,Fairfax,20161,Consumer,29-10-2014,Economy
AZ-2014-204778,01-11-2014,Owen Faulkner,United States,West,California,Los Angeles,90049,Home Office,05-11-2014,Economy Plus
AZ-2014-599049,10-11-2014,Lily Dallachy,United States,South,Florida,North Miami,33161,Corporate,14-11-2014,Economy Plus
AZ-2014-2419598,12-11-2014,Minnie Cash,United States,West,Oregon,Lake Oswego,97035,Corporate,14-11-2014,Economy Plus
AZ-2014-3621683,16-11-2014,Isabelle Gould,United States,East,Pennsylvania,Hanover,17331,Consumer,17-11-2014,Priority
BN-2014-4309746,17-11-2014,Adam Walpole,United States,South,North Carolina,Charlotte,28204,Corporate,22-11-2014,Economy
AZ-2014-8637835,19-11-2014,Jasmine Slater,United States,West,Oregon,Redmond,97756,Corporate,24-11-2014,Economy
AZ-2014-641146,25-11-2014,Kimberly Jones,United States,West,California,Menlo Park,94025,Corporate,28-11-2014,Economy Plus
AZ-2014-8993401,05-12-2014,Eloise Sykes,United States,East,New York,Syracuse,13210,Consumer,10-12-2014,Economy
AZ-2014-7604524,31-12-2014,Rebecca Chamberlain,United States,South,North Carolina,Indian Trail,28079,Home Office,04-01-2015,Economy
AZ-2011-5463300,31-03-2011,Toby Conway,United States,East,West Virginia,Huntington,25705,Consumer,04-04-2011,Economy
AZ-2011-9357982,16-08-2011,Rory Gunson,United States,Central,Illinois,Calumet City,60409,Consumer,20-08-2011,Economy
AZ-2011-7181024,24-08-2011,Ethan Howarth,United States,East,Pennsylvania,Willow Grove,19090,Consumer,29-08-2011,Economy
AZ-2011-3937280,30-08-2011,Aaron Bootman,United States,West,Washington,Bellingham,98226,Consumer,01-09-2011,Economy Plus
AZ-2011-3127133,19-09-2011,Hershel Snyder,United States,East,Ohio,Steubenville,43952,Corporate,23-09-2011,Economy
AZ-2011-1735855,11-10-2011,Sebastian Barber,United States,Central,North Dakota,Mandan,58554,Home Office,16-10-2011,Economy
AZ-2011-5476846,08-11-2011,Ethan Barrett,United States,West,California,Berkeley,94704,Consumer,11-11-2011,Economy Plus
AZ-2011-4802639,09-11-2011,Thomas Shepherd,United States,Central,North Dakota,Mandan,58554,Corporate,16-11-2011,Economy
AZ-2011-9711046,05-12-2011,Lara Stoate,United States,Central,North Dakota,Mandan,58554,Corporate,09-12-2011,Economy
AZ-2011-9008538,06-12-2011,Kenneth Gonzales,United States,Central,North Dakota,Mandan,58554,Consumer,12-12-2011,Economy
AZ-2011-4460165,21-12-2011,Bettie Lang,United States,South,North Carolina,Indian Trail,28079,Consumer,23-12-2011,Economy Plus
AZ-2012-6747407,05-01-2012,Natasha Heane,United States,West,California,Twentynine Palms,92277,Home Office,05-01-2012,Immediate
AZ-2012-5499753,03-02-2012,George To Rot,United States,West,California,Vallejo,94591,Corporate,07-02-2012,Economy
AZ-2012-2465302,17-04-2012,Jasmine Hanson,United States,East,New York,Lindenhurst,11757,Consumer,21-04-2012,Economy
AZ-2012-768602,05-06-2012,Joan Douglas,United States,South,Tennessee,Farragut,37922,Corporate,11-06-2012,Economy
AZ-2012-1968371,08-06-2012,Kian Pollard,United States,West,Colorado,Thornton,80229,Consumer,13-06-2012,Economy Plus
AZ-2012-5685113,16-06-2012,Thomas Thompson,United States,Central,Indiana,Fort Wayne,46806,Corporate,19-06-2012,Priority
AZ-2012-910518,20-06-2012,John Town,United States,West,California,Fairfield,94533,Consumer,24-06-2012,Economy
AZ-2012-3981098,06-07-2012,Bianca Whitford,United States,East,Pennsylvania,Chambersburg,17201,Corporate,12-07-2012,Economy
AZ-2012-5060433,06-07-2012,Nathan Allwood,United States,East,Massachusetts,Boston,2129,Home Office,13-07-2012,Economy
AZ-2012-9018898,02-08-2012,Kieran Herbert,United States,East,New York,Oceanside,11572,Consumer,06-08-2012,Economy
AZ-2012-5907386,29-08-2012,Louie Knight,United States,East,New York,Utica,13501,Consumer,05-09-2012,Economy
AZ-2012-37215,24-09-2012,Nicole Johns,United States,Central,Iowa,Bettendorf,52722,Consumer,28-09-2012,Economy Plus
AZ-2012-5149615,02-11-2012,Desiree Hurt,United States,Central,Texas,Leander,78641,Home Office,08-11-2012,Economy
AZ-2012-2408041,10-11-2012,Louis Dominguez,United States,West,California,Santa Rosa,95404,Corporate,16-11-2012,Economy
AZ-2012-506999,28-11-2012,Linda Dennis,United States,West,California,Redlands,92374,Consumer,04-12-2012,Economy
AZ-2012-4561991,12-12-2012,Maya Pamphlett,United States,West,California,Los Angeles,90045,Consumer,15-12-2012,Priority
AZ-2012-6918237,15-12-2012,Tricia Bustamante,United States,Central,Wisconsin,Madison,53711,Corporate,16-12-2012,Immediate
AZ-2012-5380367,18-12-2012,Angelina Hurst,United States,West,California,San Francisco,94110,Consumer,21-12-2012,Economy Plus
AZ-2012-2950008,20-12-2012,Max Craig,United States,West,California,San Gabriel,91776,Corporate,22-12-2012,Priority
AZ-2013-6051551,01-01-2013,Millie Arnold,United States,West,Oregon,Lake Oswego,97035,Consumer,07-01-2013,Economy
AZ-2013-6231754,19-01-2013,Angus Blacklock,United States,South,Florida,Hollywood,33021,Home Office,24-01-2013,Economy Plus
AZ-2013-7788817,14-02-2013,Louie Knight,United States,East,New York,New York City,10282,Consumer,19-02-2013,Economy Plus
AZ-2013-8667063,18-02-2013,Bianca Whitford,United States,West,Nevada,Las Vegas,89115,Corporate,25-02-2013,Economy
AZ-2013-3174742,11-03-2013,Ralph Holmes,United States,Central,Michigan,Dearborn Heights,48127,Consumer,15-03-2013,Economy
AZ-2013-6528182,11-03-2013,Dylan O'Halloran,United States,South,Alabama,Vestavia Hills,35216,Home Office,14-03-2013,Economy Plus
AZ-2013-7283471,02-04-2013,Ali Mander-Jones,United States,Central,Oklahoma,Lawton,73505,Home Office,07-04-2013,Economy
AZ-2013-2036266,30-04-2013,Michael Kim,United States,South,Alabama,Phenix City,36869,Consumer,06-05-2013,Economy
AZ-2013-9151069,01-05-2013,John Basser,United States,Central,Illinois,Addison,60101,Corporate,05-05-2013,Economy
AZ-2013-2678161,13-06-2013,Toby Patterson,United States,West,Utah,Clearfield,84015,Home Office,16-06-2013,Priority
AZ-2013-6085287,15-07-2013,Jay Andrews,United States,South,Georgia,Tucker,30084,Consumer,18-07-2013,Priority
AZ-2013-3881285,18-07-2013,Robert Neil,United States,West,Washington,Spanaway,98387,Consumer,19-07-2013,Priority
BN-2013-2413609,24-07-2013,Nicole Howard,United States,East,Maine,Auburn,4210,Consumer,28-07-2013,Economy
AZ-2013-627487,07-08-2013,Robert James,United States,Central,Texas,Bedford,76021,Home Office,11-08-2013,Economy Plus
AZ-2013-3298349,22-08-2013,Rhys Barnett,United States,West,New Mexico,Roswell,88201,Consumer,26-08-2013,Economy
AZ-2013-6408423,11-09-2013,Amy Pendred,United States,East,New York,East Massapequa,11758,Consumer,14-09-2013,Priority
AZ-2013-9757987,18-09-2013,Florence Wark,United States,East,Massachusetts,Tewksbury,1876,Consumer,22-09-2013,Economy
AZ-2013-4187412,18-10-2013,Florence Wark,United States,South,North Carolina,Charlotte,28206,Consumer,22-10-2013,Economy
AZ-2013-135124,12-11-2013,Judy Rodriquez,United States,West,Colorado,Thornton,80229,Consumer,14-11-2013,Priority
AZ-2013-3326917,13-11-2013,Karon Shah,United States,West,Arizona,Prescott,86301,Corporate,19-11-2013,Economy
AZ-2013-6085124,05-12-2013,Ebony Northcott,United States,West,California,San Diego,92037,Consumer,09-12-2013,Economy
AZ-2013-6943804,23-12-2013,Gary Crume,United States,West,Idaho,Twin Falls,83301,Consumer,28-12-2013,Economy
BN-2013-603818,26-12-2013,Bethany Hunt,United States,West,California,Los Altos,94024,Corporate,30-12-2013,Economy
AZ-2014-9065291,22-01-2014,Edward Zwar,United States,East,Ohio,Hilliard,43026,Consumer,25-01-2014,Priority
AZ-2014-6943105,07-02-2014,Bailey Morris,United States,Central,Minnesota,Shoreview,55126,Consumer,11-02-2014,Economy
AZ-2014-5335564,17-02-2014,Vaughn Gibbs,United States,East,New York,New York City,10035,Home Office,22-02-2014,Economy
AZ-2014-6846105,26-02-2014,Michael Myers,United States,East,New York,New York City,10012,Home Office,28-02-2014,Economy Plus
AZ-2014-1476167,19-03-2014,Carol Evans,United States,South,Florida,Carol City,33055,Consumer,19-03-2014,Immediate
AZ-2014-175651,16-04-2014,Rory Jess,United States,South,Florida,Hialeah,33012,Home Office,21-04-2014,Economy
AZ-2014-8951189,08-05-2014,Imogen Steele,United States,West,California,Davis,95616,Corporate,11-05-2014,Priority
AZ-2014-6710580,26-05-2014,Judy Rodriquez,United States,Central,Iowa,Muscatine,52761,Consumer,31-05-2014,Economy
AZ-2014-5722842,11-06-2014,Jeffrey Laird,United States,South,Louisiana,New Iberia,70560,Corporate,16-06-2014,Economy
AZ-2014-2021789,31-07-2014,Isabelle Torpy,United States,South,South Carolina,Hilton Head Island,29915,Consumer,04-08-2014,Economy Plus
AZ-2014-2348970,02-08-2014,Judith Franke,United States,West,California,Los Angeles,90068,Home Office,07-08-2014,Economy
AZ-2014-2752390,04-08-2014,Alexandra Whitehouse,United States,East,Maryland,College Park,20740,Consumer,08-08-2014,Economy
AZ-2014-8677910,11-08-2014,Michael Watkins,United States,West,Washington,Seattle,98119,Home Office,14-08-2014,Priority
AZ-2014-4898591,13-08-2014,Lester Wimmer,United States,West,California,Thousand Oaks,91360,Consumer,13-08-2014,Immediate
AZ-2014-2002086,14-08-2014,Dylan Dry,United States,East,Ohio,Cincinnati,45231,Consumer,18-08-2014,Economy Plus
AZ-2014-3146183,14-08-2014,Chloe Landale,United States,East,Pennsylvania,Allentown,18103,Home Office,16-08-2014,Priority
AZ-2014-3798193,16-08-2014,Tyson Ebden,United States,East,New York,New City,10956,Consumer,21-08-2014,Economy
AZ-2014-6356102,08-09-2014,Caleb Kenyon,United States,East,New York,New York City,10039,Corporate,13-09-2014,Economy Plus
AZ-2014-7329559,09-09-2014,Nicholas Carey,United States,Central,Texas,Gainesville,76240,Consumer,11-09-2014,Economy Plus
AZ-2014-3938164,15-09-2014,Michael Myers,United States,Central,Texas,Killeen,76541,Home Office,18-09-2014,Priority
AZ-2014-4987937,16-09-2014,Nicole Todd,United States,East,New York,Elmira,14901,Corporate,20-09-2014,Economy Plus
AZ-2014-7287251,19-09-2014,Blake Lymburner,United States,South,Louisiana,Bossier City,71111,Consumer,23-09-2014,Economy
AZ-2014-7782987,23-09-2014,Sebastian Barber,United States,West,Utah,Provo,84604,Home Office,28-09-2014,Economy
AZ-2014-4004441,23-10-2014,Edward Davidson,United States,West,Arizona,Surprise,85374,Home Office,28-10-2014,Economy
AZ-2014-4651248,24-10-2014,Amanda Hutcherson,United States,South,Virginia,Petersburg,23805,Corporate,24-10-2014,Immediate
AZ-2014-7108970,07-11-2014,Paul Cleary,United States,South,Georgia,Athens,30605,Corporate,11-11-2014,Economy
AZ-2014-8193054,21-11-2014,Liam Mathias,United States,East,Maine,Sanford,4073,Corporate,25-11-2014,Economy
AZ-2014-6484153,29-11-2014,Isabelle Radcliffe,United States,Central,Oklahoma,Lawton,73505,Corporate,03-12-2014,Economy
AZ-2014-4042743,01-12-2014,Jasper Neighbour,United States,West,Arizona,Gilbert,85234,Corporate,07-12-2014,Economy
AZ-2014-183532,02-12-2014,Kyle Nash,United States,East,New Jersey,Bayonne,7002,Consumer,09-12-2014,Economy
AZ-2014-4158813,13-12-2014,Lola Hughes,United States,West,California,Moreno Valley,92553,Consumer,20-12-2014,Economy
AZ-2014-6453341,17-12-2014,Bethany Child,United States,East,New York,New City,10956,Consumer,23-12-2014,Economy
AZ-2014-5958332,18-12-2014,Milla Day,United States,South,North Carolina,Rocky Mount,27801,Consumer,24-12-2014,Economy
AZ-2011-4827146,11-01-2011,Faith Greenwood,United States,West,Wyoming,Cheyenne,82001,Consumer,15-01-2011,Economy
AZ-2011-201891,26-01-2011,Lori Miller,United States,East,New York,New York City,10177,Consumer,30-01-2011,Economy
AZ-2011-7903656,01-03-2011,Angus De Groot,United States,East,New York,Syracuse,13210,Corporate,06-03-2011,Economy
AZ-2011-1278696,10-03-2011,Naomi Hancock,United States,Central,Illinois,Woodstock,60098,Corporate,17-03-2011,Economy
AZ-2011-254910,16-03-2011,Scarlett Truchanas,United States,Central,Nebraska,La Vista,68128,Corporate,21-03-2011,Economy
AZ-2011-252578,21-04-2011,Sebastian McClelland,United States,West,Colorado,Fort Collins,80525,Consumer,26-04-2011,Economy
AZ-2011-6122805,04-06-2011,Molly De Mole,United States,Central,Wisconsin,Stevens Point,54481,Corporate,10-06-2011,Economy
AZ-2011-7695869,16-06-2011,Lauren Knight,United States,East,Maryland,Odenton,21113,Consumer,18-06-2011,Economy Plus
AZ-2011-1260928,28-06-2011,Ruby Frost,United States,South,North Carolina,Garner,27529,Home Office,04-07-2011,Economy
AZ-2011-7586957,12-07-2011,Robert Ramsey,United States,Central,Minnesota,Coon Rapids,55433,Consumer,18-07-2011,Economy
AZ-2011-5059692,10-08-2011,Natasha Sykes,United States,Central,Texas,Seguin,78155,Consumer,17-08-2011,Economy
AZ-2011-9995644,03-09-2011,Ethan Cover,United States,South,Arkansas,Little Rock,72209,Home Office,08-09-2011,Economy
AZ-2011-9146320,07-09-2011,Mary Parker,United States,East,Maine,Sanford,4073,Corporate,07-09-2011,Immediate
AZ-2011-2523831,20-09-2011,Holly Doyle,United States,South,Virginia,Norfolk,23518,Consumer,22-09-2011,Economy Plus
AZ-2011-5023465,28-09-2011,Samuel Hardey,United States,South,South Carolina,Taylors,29687,Home Office,30-09-2011,Economy Plus
AZ-2011-211681,04-11-2011,Madison Rowley,United States,East,Ohio,Grove City,43123,Consumer,09-11-2011,Economy
AZ-2011-7655744,10-11-2011,David Chadwick,United States,Central,Minnesota,Burnsville,55337,Corporate,13-11-2011,Priority
AZ-2011-4765625,29-11-2011,Lilly Le Grand,United States,Central,North Dakota,Mandan,58554,Home Office,06-12-2011,Economy
AZ-2011-2437108,29-12-2011,Molly Bidmead,United States,Central,Iowa,Council Bluffs,51503,Home Office,29-12-2011,Immediate
AZ-2012-5204554,02-01-2012,Lilian Macredie,United States,West,Wyoming,Rock Springs,82902,Corporate,06-01-2012,Economy
AZ-2012-4052737,02-01-2012,Amelie North,United States,Central,Kansas,Manhattan,66502,Corporate,09-01-2012,Economy
AZ-2012-47402,03-02-2012,Julian Mack,United States,Central,Minnesota,Saint Paul,55106,Consumer,07-02-2012,Economy
AZ-2012-4659299,08-03-2012,Don Willie,United States,East,New York,Troy,12180,Corporate,12-03-2012,Economy
AZ-2012-8589004,10-04-2012,Lisa Watkins,United States,Central,Iowa,Mason City,50401,Consumer,12-04-2012,Economy Plus
AZ-2012-656965,23-04-2012,Lisa Casey,United States,West,California,Temecula,92592,Corporate,27-04-2012,Economy
BN-2012-9955525,28-04-2012,Lara Giles,United States,Central,Texas,Odessa,79762,Consumer,04-05-2012,Economy
AZ-2012-2854166,30-04-2012,Ashton Foley,United States,Central,Texas,Eagle Pass,78852,Consumer,05-05-2012,Economy
AZ-2012-5310150,18-05-2012,Sienna Williamson,United States,West,California,Vallejo,94591,Corporate,22-05-2012,Economy Plus
AZ-2012-8926364,21-06-2012,Lilian Macredie,United States,East,New York,Rochester,14609,Corporate,28-06-2012,Economy
AZ-2012-5108667,02-08-2012,Holly Black,United States,West,California,Petaluma,94952,Home Office,07-08-2012,Economy
AZ-2012-4818460,03-08-2012,Maddison Breen,United States,South,Alabama,Enterprise,36330,Corporate,08-08-2012,Economy
AZ-2012-1810265,17-08-2012,Ngoc Orozco,United States,West,California,Los Angeles,90045,Home Office,22-08-2012,Economy
AZ-2012-957579,24-08-2012,Angie Massengill,United States,Central,Michigan,Canton,48187,Consumer,29-08-2012,Economy
AZ-2012-8403206,02-09-2012,Joseph Ford,United States,Central,Missouri,University City,63130,Corporate,04-09-2012,Priority
AZ-2012-1116063,17-10-2012,Kimberly Jones,United States,South,North Carolina,Raleigh,27604,Corporate,24-10-2012,Economy
AZ-2012-2187904,14-12-2012,Gilbert Montgomery,United States,South,Louisiana,Baton Rouge,70802,Consumer,16-12-2012,Priority
AZ-2013-2871668,29-01-2013,Mark Washington,United States,Central,Kansas,Wichita,67212,Home Office,03-02-2013,Economy
AZ-2013-6727815,05-02-2013,Lucas Northcott,United States,Central,Nebraska,Papillion,68046,Consumer,10-02-2013,Economy Plus
AZ-2013-7317179,08-05-2013,Benjamin Humphries,United States,Central,Texas,Seguin,78155,Consumer,13-05-2013,Economy
AZ-2013-6548311,15-06-2013,Zara Money,United States,South,Florida,Jacksonville,32216,Corporate,20-06-2013,Economy Plus
AZ-2013-2243804,23-07-2013,Lydia Webster,United States,West,Utah,Lehi,84043,Consumer,24-07-2013,Priority
AZ-2013-6557356,24-07-2013,Madelyn Anderson,United States,West,Colorado,Durango,81301,Corporate,28-07-2013,Economy
AZ-2013-7420821,08-08-2013,Aubrey Shedd,United States,West,Nevada,Carson City,89701,Corporate,12-08-2013,Economy
AZ-2013-28182,09-08-2013,Kiara Allen,United States,South,Georgia,Peachtree City,30269,Consumer,15-08-2013,Economy
AZ-2013-2011529,11-08-2013,Patricia Smith,United States,South,Virginia,Harrisonburg,22801,Corporate,14-08-2013,Economy Plus
AZ-2013-6147985,16-08-2013,Rachel Tyler,United States,East,Ohio,Steubenville,43952,Corporate,20-08-2013,Economy
AZ-2013-4304749,11-09-2013,Patricia Epps,United States,Central,Michigan,Detroit,48234,Corporate,13-09-2013,Economy Plus
AZ-2013-1059727,27-09-2013,Daniel Howells,United States,West,California,Twentynine Palms,92277,Corporate,28-09-2013,Priority
AZ-2013-5465324,15-10-2013,Corey Browne,United States,South,Georgia,Sandy Springs,30328,Consumer,20-10-2013,Economy
AZ-2013-1311863,14-11-2013,Leroy Dudley,United States,South,Georgia,La Grange,30240,Consumer,17-11-2013,Priority
AZ-2013-1741876,03-12-2013,Matilda Jackson,United States,West,Washington,Seattle,98119,Corporate,04-12-2013,Priority
AZ-2014-7220794,13-01-2014,Tyson Ebden,United States,Central,Texas,Lubbock,79424,Consumer,17-01-2014,Economy
AZ-2014-7895228,15-01-2014,Luca Graham,United States,South,North Carolina,Charlotte,28206,Consumer,21-01-2014,Economy
AZ-2014-7035422,13-04-2014,John Baca,United States,Central,Nebraska,Lincoln,68502,Consumer,16-04-2014,Economy Plus
AZ-2014-8480616,26-04-2014,Patricia Smith,United States,Central,Wisconsin,West Bend,53095,Corporate,01-05-2014,Economy
AZ-2014-6158544,02-05-2014,Taj Knetes,United States,East,Maryland,Annapolis,21403,Consumer,03-05-2014,Priority
AZ-2014-7114093,16-06-2014,David Chadwick,United States,South,Louisiana,New Iberia,70560,Corporate,23-06-2014,Economy
AZ-2014-2763663,18-07-2014,Everett Dunbar,United States,South,Louisiana,New Iberia,70560,Corporate,22-07-2014,Economy
AZ-2014-6797948,11-08-2014,Phoebe Baines,United States,East,Connecticut,Ansonia,6401,Home Office,15-08-2014,Economy
BN-2014-4627406,25-08-2014,Jennifer Mattingly,United States,West,Washington,Pullman,99163,Home Office,26-08-2014,Priority
AZ-2014-4303771,04-09-2014,Lane Taylor,United States,Central,Texas,Round Rock,78664,Corporate,06-09-2014,Priority
BN-2014-5801390,05-09-2014,Ashton Charles,United States,Central,Kansas,Hays,67601,Consumer,12-09-2014,Economy
AZ-2014-4059237,06-09-2014,Corey Norton,United States,South,Florida,Coral Gables,33134,Consumer,11-09-2014,Economy
AZ-2014-7956998,06-10-2014,Isabelle Grimstone,United States,West,California,Redlands,92374,Consumer,12-10-2014,Economy
AZ-2014-2103461,08-10-2014,Georgina Storey,United States,Central,Kansas,Newton,67114,Consumer,12-10-2014,Economy
AZ-2014-8841844,23-10-2014,Henry Winder,United States,Central,Michigan,Farmington Hills,48336,Corporate,26-10-2014,Economy Plus
BN-2014-3819609,27-10-2014,Mary Parker,United States,Central,Illinois,Galesburg,61401,Corporate,31-10-2014,Economy
AZ-2014-3740104,20-11-2014,Oliver Stephenson,United States,East,West Virginia,Wheeling,26003,Consumer,26-11-2014,Economy
AZ-2014-2886352,10-12-2014,Carrie Boots,United States,East,New York,Deer Park,11729,Corporate,15-12-2014,Economy Plus
AZ-2014-449112,22-12-2014,Toby Conway,United States,Central,Texas,Lancaster,75146,Consumer,25-12-2014,Economy Plus
AZ-2014-559431,22-12-2014,Paige Horsfall,United States,South,Mississippi,Jackson,39212,Home Office,26-12-2014,Economy
AZ-2011-9421435,07-02-2011,Larry Klaus,United States,West,California,Whittier,90604,Corporate,12-02-2011,Economy
AZ-2011-7543304,22-06-2011,Lane Taylor,United States,West,Washington,Seattle,98115,Corporate,26-06-2011,Economy
AZ-2011-2831492,27-07-2011,Jasper Neighbour,United States,Central,Texas,Highland Village,75067,Corporate,31-07-2011,Economy Plus
AZ-2011-130330,07-08-2011,Joseph Locke,United States,West,New Mexico,Roswell,88201,Corporate,10-08-2011,Priority
AZ-2011-5482172,09-08-2011,Tina Brantley,United States,West,Arizona,Surprise,85374,Home Office,13-08-2011,Economy
AZ-2011-7845997,12-08-2011,Spencer Wallis,United States,East,Ohio,Fairborn,45324,Consumer,15-08-2011,Priority
AZ-2011-1087704,15-09-2011,Elijah Ruatoka,United States,Central,Michigan,Southgate,48195,Home Office,19-09-2011,Economy
AZ-2011-7643452,20-09-2011,Zachary Disher,United States,Central,Illinois,Chicago,60653,Consumer,20-09-2011,Immediate
AZ-2011-8069544,10-10-2011,Maddison Newman,United States,Central,North Dakota,Mandan,58554,Corporate,12-10-2011,Priority
AZ-2011-8421926,04-11-2011,Peter Daly,United States,South,Virginia,Burke,22016,Consumer,08-11-2011,Economy
AZ-2011-5353512,15-11-2011,Leon Barnes,United States,South,Virginia,Virginia Beach,23464,Consumer,20-11-2011,Economy
AZ-2011-5720864,17-12-2011,Carrie Boots,United States,West,Oregon,Gresham,97030,Corporate,21-12-2011,Economy
AZ-2012-5084110,23-01-2012,Georgia Blackburn,United States,Central,Texas,Conroe,77301,Corporate,27-01-2012,Economy
AZ-2012-3008162,25-01-2012,Toby Patterson,United States,West,California,Davis,95616,Home Office,29-01-2012,Economy
AZ-2012-9056595,12-03-2012,Aaron Bootman,United States,East,Connecticut,Bristol,6010,Consumer,18-03-2012,Economy
AZ-2012-2278867,03-04-2012,Juan Smith,United States,South,Florida,Royal Palm Beach,33411,Consumer,07-04-2012,Economy
AZ-2012-4568768,03-04-2012,Ewan Hyde,United States,South,Alabama,Madison,35756,Consumer,09-04-2012,Economy
AZ-2012-6341558,11-06-2012,Bryce Efird,United States,South,South Carolina,Columbia,29203,Corporate,15-06-2012,Economy
AZ-2012-3045764,16-06-2012,Steven Cordoba,United States,South,Kentucky,Murray,42071,Consumer,20-06-2012,Economy
AZ-2012-1629233,20-06-2012,Mason Adams,United States,Central,Texas,Burleson,76028,Consumer,24-06-2012,Economy
